2023-10-09 10:37:00,SPX,4294.52,4294.52,4292.09,4292.09
2023-10-09 10:38:00,DJI,33309.99,33310.6,33304.51,33310.33
2023-10-09 10:38:00,GC,1865.3,1866.1,1865.3,1865.8
2023-10-09 10:38:00,NDX,14877.24,14877.24,14865.34,14866.72
2023-10-09 10:38:00,SI,21.93,21.965,21.93,21.96
2023-10-09 10:38:00,SPX,4292.13,4292.13,4290.75,4291.16
2023-10-09 10:39:00,DJI,33310.65,33319.25,33305.94,33305.94
2023-10-09 10:39:00,GC,1865.8,1866,1865.6,1865.9
2023-10-09 10:39:00,NDX,14866.84,14876.43,14866.84,14870.08
2023-10-09 10:39:00,SI,21.955,21.965,21.945,21.96
2023-10-09 10:39:00,SPX,4291.12,4293.2,4291.12,4291.66
2023-10-09 10:40:00,DJI,33303.44,33310.69,33289.92,33290.72
2023-10-09 10:40:00,GC,1866,1866.3,1865.7,1865.7
2023-10-09 10:40:00,NDX,14868.44,14871.52,14862.91,14863.39
2023-10-09 10:40:00,SI,21.96,21.96,21.95,21.95
2023-10-09 10:40:00,SPX,4291.14,4292.23,4289.48,4289.6
2023-10-09 10:41:00,DJI,33290.72,33296.11,33289.21,33295.14
2023-10-09 10:41:00,GC,1865.7,1865.7,1864.7,1865.1
2023-10-09 10:41:00,NDX,14863.42,14863.85,14861.28,14862.58
2023-10-09 10:41:00,SI,21.95,21.95,21.925,21.935
2023-10-09 10:41:00,SPX,4289.65,4289.99,4289.34,4289.94
2023-10-09 10:42:00,DJI,33298.88,33301.65,33293.02,33299.99
2023-10-09 10:42:00,GC,1865.2,1865.2,1864.8,1865
2023-10-09 10:42:00,NDX,14864.06,14864.93,14860.07,14864.51
2023-10-09 10:42:00,SI,21.935,21.945,21.925,21.935
2023-10-09 10:42:00,SPX,4290.33,4290.84,4289.48,4290.6
2023-10-09 10:43:00,DJI,33300.16,33326.24,33300.16,33326.24
2023-10-09 10:43:00,GC,1865,1865.3,1864.6,1865.2
2023-10-09 10:43:00,NDX,14864.66,14882.46,14864.66,14882.46
2023-10-09 10:43:00,SI,21.935,21.955,21.93,21.955
2023-10-09 10:43:00,SPX,4290.66,4294.55,4290.66,4294.55
2023-10-09 10:44:00,DJI,33326.6,33338.15,33326.16,33338.15
2023-10-09 10:44:00,GC,1865.2,1865.3,1864.8,1865.3
2023-10-09 10:44:00,NDX,14882.82,14883.6,14880.15,14881.25
2023-10-09 10:44:00,SI,21.95,21.965,21.95,21.965
2023-10-09 10:44:00,SPX,4294.54,4295.05,4294.17,4294.63
2023-10-09 10:45:00,DJI,33337.42,33337.42,33331.24,33334.17
2023-10-09 10:45:00,GC,1865.2,1865.5,1865.1,1865.2
2023-10-09 10:45:00,NDX,14881.32,14883.25,14879.59,14882.05
2023-10-09 10:45:00,SI,21.965,21.97,21.96,21.96
2023-10-09 10:45:00,SPX,4294.69,4295.13,4294.23,4294.65
2023-10-09 10:46:00,DJI,33334.63,33337.14,33324.58,33324.58
2023-10-09 10:46:00,GC,1865.2,1865.6,1864.8,1865
2023-10-09 10:46:00,NDX,14881.96,14883.1,14875.42,14875.73
2023-10-09 10:46:00,SI,21.955,21.955,21.93,21.935
2023-10-09 10:46:00,SPX,4294.66,4295.06,4293.19,4293.23
2023-10-09 10:47:00,DJI,33323.63,33326,33313.7,33314.81
2023-10-09 10:47:00,GC,1864.9,1864.9,1864.3,1864.5
2023-10-09 10:47:00,NDX,14874.88,14877.26,14869.49,14869.94
2023-10-09 10:47:00,SI,21.935,21.94,21.925,21.94
2023-10-09 10:47:00,SPX,4292.95,4293.44,4291.41,4291.65
2023-10-09 10:48:00,DJI,33315.61,33318.65,33309.78,33310.59
2023-10-09 10:48:00,GC,1864.6,1864.6,1863.7,1864.2
2023-10-09 10:48:00,NDX,14870.26,14872.46,14863.67,14864.3
